start	end	text
8289320	8292320	У нас есть, по сути, универсальный измеритель, газ.
8292320	8297320	Мы взяли первую транзакцию, вторую транзакцию, третью транзакцию.
8297320	8301320	У нас есть вот этот большой, так называемый, ну, там, hard limit.
8301320	8303320	Его по-разному используют.
8303320	8312320	Говорят, что hard limit — это константы, которые в одной транзакции не позволяют потратить, там, ну, скажем, там, больше десяти, там, не знаю, миллионов, короче, газа.
8312320	8314320	Но и, как бы, для блока тоже говорят.
8314320	8321320	То есть есть hard limit, там, не знаю, там, две тысячи, две тысячи транзакций умножить на текущий hard limit.
8321320	8326320	Вот столько газа, как бы, максимум, как бы, может быть, может находиться в блоке.
8326320	8328320	Вот этот hard limit, он тоже тюнится.
8328320	8329320	Тоже динамический.
8329320	8330320	В зависимости от заполняемости.
8331320	8332320	В зависимости от заполняемости блока.
8332320	8333320	Вот.
8333320	8336320	То есть, там, где-то здесь, там, может уменьшается, здесь, там, он увеличивается.
8336320	8339320	То есть, там, целая, как бы, модель такая большая.
8339320	8343320	На нее, в общем, можно, на нее можно посмотреть.
8343320	8344320	Вот.
8344320	8351320	То есть здесь вопрос с комиссиями, он здесь, как бы, такой очень глубокий, там, умный.
8351320	8354320	За ним, там, много всякой экономики, как бы, построено.
8354320	8360320	Раньше эфир просто за каждый блок печатал, там, сколько-то, как бы, эфира майнеру.
8360320	8368320	Плюс, как бы, ему, там, назначал, ну, плюс он плюсовал, как бы, фи, то есть, комиссии
8368320	8369320	с транзакцией.
8369320	8372320	Сейчас все сделано, как бы, по-другому.
8372320	8376320	То есть, теперь у него есть, там, базовая штука, у него есть комиссии с транзакцией.
8376320	8379320	Плюс еще часть эфира сжигается.
8379320	8384320	И сжигается она, как раз, по-моему, в том случае, если есть какой-то недобор в блоке.
8384320	8389320	То есть, как бы, народ перестает пользоваться эфиром.
8389320	8391320	Значит, он какой-то, там, менее ценный, как бы.
8391320	8395320	Значит, надо общее количество эфира уменьшить.
8395320	8397320	То есть, просто начать его сжигать.
8397320	8399320	Его будет становиться меньше.
8399320	8403320	Это будет дефляция, и, как бы, цена эфира поэтому пойдет вверх, как бы.
8403320	8410320	Они, там, ну, в общем, тут, чтобы просто не дезинформировать вас именно, как бы, фактами.
8410320	8412320	Но самое главное, что эта модель, она, прям, динамическая.
8412320	8415320	И там, конечно, обоснованы все эти, все эти истории.
8415320	8418320	Можно почитать в ЯИПах, почему так было предложено.
8418320	8420320	И это довольно грамотно сделано.
8420320	8425320	То есть, сейчас эфир, как бы, такая очень развитая финансовая система.
8425320	8428320	Вот.
8428320	8434320	Дальше, ну, дальше уже, в принципе, такой, как бы, халявный, достаточно, как бы, кусок.
8434320	8437320	Мы с вами на Etherscan, как бы, посидели.
8437320	8441320	Сейчас еще чуть-чуть посидим, посмотрим, как бы, как смотреть всякие транзакции.
8441320	8443320	Что у них есть.
8443320	8447320	Затем я покажу, как примерно выглядит, как бы, там, не знаю.
8447320	8449320	Там, разработка.
8449320	8451320	Мы будем использовать HardHat.
8451320	8454320	Есть такой фреймворк, очень удобный для разработки.
8454320	8459320	На самом деле, подсолидить их, прям, несколько штук, там, три, четыре, пять.
8459320	8461320	Здесь очень много, как бы, всего.
8461320	8464320	Чуть-чуть полазим по разному, там, коду.
8464320	8465320	Вот.
8465320	8466320	Там, про Flow поговорим.
8466320	8471320	То есть, сейчас уже, такой, более, более обзорная часть лекции.
8471320	8475320	Etherscan'ом пользуются, наверное, как бы, все, практически, как бы, постоянно.
8475320	8482320	Как вы понимаете, это, по сути, как бы, архивная, ну, сервис, который, как бы, бегает в архивные ноды.
8482320	8486320	Собирает огромное количество разной информации.
8486320	8488320	Размечает адреса.
8488320	8490320	То есть, например, он там.
8490320	8495320	Вот здесь мы видим, что вот этот адрес называется в RapidEther.
8495320	8497320	То есть, что это его, что он является токеном.
8497320	8500320	Что это, как бы, контракт токена.
8500320	8504320	При этом Etherscan, как бы, понимает, как читать этот контракт, как писать этот контракт.
8505320	8512320	Отдельного слова, наверное, как бы, заслуживает вот эта вот штука, что я вам показываю исходник.
8512320	8515320	Исходник этого смарт-контракта.
8515320	8517320	Откуда исходник взялся?
8517320	8525320	Ну, то есть, вроде бы, как чувак задеплоил этот, значит, в RapidEther вот его там адрес.
8525320	8527320	Вот его код.
8527320	8528320	Это машинные инструкции.
8528320	8533320	То есть, если вы просто сюда заглянете, там будет, по сути, его байт-код.
8533320	8534320	Вот он.
8534320	8535320	Так, creation-код.
8535320	8538320	Вот так вот он выглядит в машинных инструкциях.
8538320	8542320	Вот там, там, вот так вот.
8542320	8546320	Откуда взялся у нас исходный код?
8546320	8550320	Для этого, как бы, используется, так называемая, верификация смарт-контракта.
8550320	8556320	Вы можете прийти на вот этот адрес, на котором не будет вот этого исходного кода.
8556320	8560320	И сказать, я знаю такой исходник.
8560320	8562320	Я знаю такой исходник, как бы, который...
8562320	8564320	Получается...
8564320	8567320	Ну, из которого скомпилирован вот этот вот байт-код.
8567320	8570320	Это уже чисто централизованный, как бы, сервис.
8570320	8572320	Вы заходите на Etherscan.
8572320	8574320	Заливаете туда прямо вот этот текст.
8574320	8575320	Вот.
8575320	8576320	Видите?
8576320	8578320	Даже с этим самым, с лицензионным соглашением.
8578320	8582320	Которое понятно и никаким образом в байт-коде, как бы, вот здесь вот не представлено.
8582320	8585320	Вы заливаете туда этот текст.
8585320	8587320	Что делает Etherscan?
8587320	8588320	Он его компилирует.
8588320	8590320	Ваш вот этот текст.
8590320	8591320	А...
8591320	8593320	На самом деле убирает, как бы, еще там конструктор.
8593320	8596320	Потому что конструктор не включается, как бы, в байт-код.
8596320	8599320	И сравнивает с тем, что находится в блокчейне.
8599320	8602320	Вот там вот, собственно, вот с этой вот штукой.
8602320	8605320	Там где-то вот здесь вот, там, типа, код конструктора.
8605320	8608320	Вначале заканчивается, как бы, и начинается сам код контракта.
8608320	8613320	Вот он сравнивает, действительно ли из вашего исходника получился в точности вот этот вот байт-код.
8613320	8616320	И если он получился, как бы, то...
8616320	8618320	Ну, это все хорошо.
8618320	8619320	Вот.
8619320	8620320	А...
8620320	8622320	Еще вторая, как бы, важная штуковина контракта.
8622320	8625320	Это так называемая ABI.
8625320	8627320	То есть смарт-контракты в эфире.
8627320	8632320	Они ходят, по сути, для того, чтобы вы могли построить DAP.
8632320	8633320	Который...
8633320	8635320	Приложение, которое работает со смарт-контрактом.
8635320	8638320	Вам же нужно знать вот эти все интерфейсы, функции.
8638320	8640320	Что принимает депозит?
8640320	8641320	Что принимает withdraw?
8641320	8643320	Какой тип аргументов?
8643320	8644320	Какие из них пишущие?
8644320	8645320	Какие из них читающие?
8645320	8647320	Там и так далее.
8647320	8649320	И эта информация, этот интерфейс, как бы...
8649320	8652320	Он представляется в формате ABI.
8652320	8654320	Application Binary Interface.
8654320	8655320	Вот.
8655320	8658320	И здесь, в общем-то, описаны все функции.
8658320	8663320	Ну, то есть там написано, там, не знаю, там...
8663320	8667320	Где там функция какая-нибудь.
8667320	8669320	Ну, короче...
8669320	8672320	Я хотел найти какой-нибудь там депозит.
8672320	8673320	Депозит.
8673320	8676320	Name.
8676320	8677320	Payable.
8677320	8678320	Ну, в общем...
8678320	8687320	Вот здесь вот как бы прописаны все функции данного контракта и типы их параметров.
8687320	8691320	То есть здесь внутри где-то как бы зашита функция transfer.
8691320	8695320	И мы знаем, что для того, чтобы перевести эти токены к кому-то другому,
8695320	8702320	мы должны передать адрес назначения и количество токенов, которые мы должны передать.
8702320	8703320	Вот.
8703320	8705320	И это описывается вот в этом ABI.
8705320	8707320	Ты его подключаешь к JavaScript.
8707320	8713320	Это ABI, как бы ты его засовываешь, как бы, там, не знаю, там, в свой скрипт на Python, который общается с контрактом.
8713320	8718320	И у тебя появляется, по сути, такой объектный интерфейс к твоему контракту.
8718320	8719320	Вот.
8719320	8728320	То есть как он там преобразуется в вызовы тоже будет рассказано, когда там низкоуровневые всякие будут смотреть штуки по обращению к контракту.
8728320	8729320	Вот.
8729320	8732320	Это значит то, что касается ABI.
8732320	8735320	Затем, если посмотреть на этот...
8735320	8736320	Ну, опять же, как бы...
8736320	8739320	На общение с контрактом в RapidEther.
8739320	8743320	Это токен такой, как бы, не знаю, там...
8743320	8748320	То есть вы можете на своем балансе иметь там сколько-то в RapidEther.
8748320	8758320	То здесь есть, например, передача, вкладка, короче, ERC-20 Token Transfers.
8758320	8765320	То есть которая покажет, как бы, все транзакции, в которых кто-то кому-то какое-то количество вот этого в RapidEther передал.
8766320	8774320	То есть там вот этот парень, как бы, передал там один эфир и, короче говоря...
8774320	8781320	А, передал там, не знаю, там один токен Uniswap там кому-нибудь там вот этому в RapidEther.
8781320	8783320	Да, непонятно почему.
8783320	8785320	Или...
8785320	8787320	А, ну это я сейчас...
8787320	8789320	Это я с контрактом.
8789320	8791320	Значит, как вот эти вот штуки сделаны?
8791320	8794320	ERC-721, ERC-1155, короче говоря.
8794320	8795320	Как вот эти трансферы сделаны?
8795320	8803320	Как вы думаете, что парсит EtherScan для того, чтобы показать, как бы, что токены были переданы?
8803320	8807320	Какие данные контракта?
8807320	8810320	Вот он показывает все операции в RapidEther.
8810320	8816320	Ну, там, все оперирования, как бы, в RapidEther.
8816320	8818320	Либо транзакции, либо его лог.
8818320	8822320	Ну, правильный ответ именно лог.
8822320	8824320	То есть, на самом деле, как бы, не транзакции.
8824320	8831320	А вот то, что мы с вами как раз говорили вот про вот эти вот ивенты.
8831320	8836320	В стандарте токена записано, что после того, как токены были переданы,
8836320	8841320	в случае успеха обязательно в логе должно появляться вот такое событие определенного вида,
8841320	8847320	которое называется трансфер с параметрами от кого, кому и какое количество.
8847320	8848320	Вот.
8848320	8851320	EtherScan, по сути, как бы, висит постоянно на блокчейне,
8851320	8853320	постоянно слушает вот эти вот события трансфера.
8853320	8855320	Из разных токенов.
8855320	8858320	И как только такое событие встречает,
8858320	8862320	он, соответственно, у нас вот здесь вот эту транзакцию показывает.
8862320	8866320	Там сохраняет, индексирует, там, и так далее, и так далее.
8866320	8869320	Все для этого, как бы, нужны ивенты.
8869320	8871320	Вот.
8871320	8873320	Ну, какой там еще, может, там...
8873320	8875320	Еще может какой-нибудь токен показать.
8875320	8877320	Ну, точнее, если... Давайте вот так вот.
8877320	8882320	Авиа V2, лендинг пулк.
8882320	8885320	Ну, это такой, как бы, большой очень...
8885320	8889320	Очень большой контракт здоровый.
8891320	8895320	Вот так, сейчас я найду implementation.
8895320	8897320	Implementation должно быть здесь.
8897320	8899320	Прокси.
8899320	8901320	Не, ладно, посмотрим.
8904320	8906320	Так, не авиа...
8906320	8908320	Под словом токен, что имеется в виду?
8908320	8909320	А?
8909320	8911320	Под словом токен, что имеется в виду?
8912320	8916320	Мы с вами активно это разберем.
8916320	8919320	Прям контракт токена будем здорово разбирать.
8919320	8923320	По сути, под словом токеном подразумевается контракт,
8923320	8926320	в котором есть функция transfer,
8926320	8929320	в котором есть функция balance.
8929320	8930320	Balance...
8930320	8932320	Balance of.
8932320	8935320	Есть стандарт, который говорит, какие функции должны быть там.
8935320	8937320	Transfer from.
8937320	8938320	Там есть несколько функций.
8938320	8941320	Есть прям стандарт, который называется ERC20.
8941320	8944320	Вот прям, по сути, как бы стандарт, который говорит,
8944320	8947320	что контракт токена должен иметь вот эти функции,
8947320	8949320	а работает он следующим образом.
8949320	8952320	Он, по сути, изображает из себя, как бы, криптовалюту.
8952320	8953320	В точности, как эфир.
8953320	8956320	То есть, токен это такой минимальный, как бы, контракт,
8956320	8960320	который говорит, что у Васи там 100 токенов,
8960320	8964320	а у Пети там 200 токенов.
8964320	8966320	В своем сторидже.
8966320	8968320	Вот это вот очень важно, как бы.
8968320	8970320	То, что он, как бы, эти балансы держит.
8971320	8973320	В своем сторидже.
8973320	8976320	И когда делается трансфер, соответственно, там,
8976320	8979320	у Васи там списали 20, этому добавили 20.
8979320	8982320	Пишет этот токен программист.
8982320	8983320	Вот.
8983320	8986320	Но зато все, как бы, могут зайти в этот контракт
8986320	8988320	и убедиться, что у него здесь в трансфере нету, там,
8988320	8992320	какого-нибудь трояна, который позволит ему взять, короче,
8992320	8995320	и у кого угодно, там, не знаю, токены на свой адрес перевести,
8995320	8996320	утащить, как бы.
8996320	8998320	Есть, как бы, и такие затроянные токены.
8998320	9001320	То есть, это контракт, который удовлетворяет вот этим,
9001320	9004320	как бы, стандартам и ведет себя, как криптовалюта.
9004320	9007320	Ну, то есть, у него есть балансы, как бы, представляет собой,
9007320	9009320	там, что-то типа, там, денег и так далее.
9009320	9013320	Вот на этих токенах строится практически вся, как бы,
9013320	9014320	экосистема.
9014320	9017320	Такой, как бы, базовый кирпичик, из которого это строится.
9017320	9018320	Вот.
9018320	9021320	Мы будем, будем очень подробно, как бы, про это смотреть.
9021320	9023320	Вот.
9023320	9029320	Это, по сути, ну, как бы, когда, как бы, эфир появился,
9029320	9036320	начались же вот это, началась эпоха, как бы, ICO, краудфандинга.
9036320	9040320	И ICO-шный контракт, он обычно работал следующим образом.
9040320	9045320	То есть, есть какая-то цена, например, ну, например,
9045320	9051320	я говорю, я делаю специальную криптовалюту, токен, значит,
9051320	9054320	у кого есть один токен, то, значит, один час, как бы,
9054320	9057320	может на моих, там, самокатах кататься.
9057320	9058320	Вот.
9058320	9060320	Токен равно один час, как бы, на моих самокатах.
9060320	9063320	И пытаюсь убедить людей накидать мне на это денег.
9063320	9068320	Я создаю цену, там, цена, которая делает, как бы,
9068320	9071320	эфир на мой, там, какой-нибудь самокат-токен.
9071320	9072320	Вот.
9072320	9076320	Приходит чувак, кидает, как бы, десять эфира, хочет
9076320	9080320	очень кататься на самокате, и в ответ, и мой вот этот
9080320	9083320	вот смарт-контракт, то есть он там вызывает функцию
9083320	9086320	депозит, короче говоря, или там функцию, там, какую-нибудь,
9086320	9087320	или просто, там, отправляет, как бы, эфир.
9087320	9090320	Это тоже, как бы, программируется.
9090320	9094320	И когда он, соответственно, эту функцию вызывает, в
9094320	9097320	ответ я ему в сторидже создаю запись.
9097320	9101320	Там, это опять Вася у нас, как бы, тебе, Вася, значит,
9101320	9103320	дорогой друг, двадцать токенов.
9103320	9104320	Сам.
9104320	9107320	Как бы, и Вася у себя, как бы, видит в метамаске,
9107320	9110320	что у меня двадцать токенов сам теперь.
9110320	9113320	А десять эфира, как бы, ушли, легли на баланс, как бы,
9113320	9116320	вот этого, на баланс этого проекта.
9116320	9118320	В принципе, Вася может и обратно сказать, так,
9118320	9120320	все, я передумал, хочу withdraw.
9120320	9123320	Я тебе отправляю, как бы, двадцать токенов сам,
9123320	9125320	а ты мне возвращай мои десять эфира.
9125320	9127320	И там до определенного момента это возможно.
9127320	9134320	А потом VCO, как бы, появил, ну, то есть сам контракт
9134320	9135320	является токеном.
9135320	9138320	То есть кто угодно может прийти, как бы, и спросить,
9138320	9143320	какой баланс, какой балансов у Васи.
9143320	9144320	И он ответит.
9144320	9145320	Вот.
9145320	9146320	И он ответит.
9146320	9148320	У Васи двадцать токенов.
9148320	9152320	Могу, кстати говоря, это даже продемонстрировать.
9152320	9156320	У меня в метамаске есть какие-то активы.
9156320	9158320	В тестовой сети.
9158320	9160320	Нет, по-моему, в тестовой нету.
9160320	9162320	Может, в Ринкебе есть.
9162320	9163320	Вот.
9163320	9165320	У меня тут много разных токенов.
9165320	9167320	Каких-то там многих.
9167320	9169320	Вот есть Юни.
9169320	9172320	Токен, сейчас посмотрим на него.
9172320	9174320	Вот он, контракт этого Юни.
9175320	9176320	Токена.
9176320	9180320	То есть вот он прям с его там трансфер, депозит.
9180320	9182320	Вот они все его там эти функции.
9182320	9187320	И я могу спросить, а сколько вот у этого чувака, возьму
9187320	9192320	свой адрес, вот у этого парня, 0FD, короче говоря,
9192320	9195320	сколько у него токенов, балансов.
9195320	9196320	Вот я ввожу.
9196320	9199320	Это как раз вот эти самые view функции читающие.
9199320	9201320	Спрашиваю, он мне возвращает.
9201320	9202320	У него шестнадцать токенов.
9202320	9203320	Вот.
9203320	9206320	Здесь видит шестнадцать и еще вот семнадцать знаков
9206320	9207320	после запятой.
9207320	9208320	Decimals.
9208320	9209320	Вот.
9209320	9212320	Я правильно понимаю, что дробные числа в блокчейне
9212320	9215320	представляются как числа с фиксированной точкой?
9215320	9216320	Да.
9216320	9219320	Я как раз про это на прошлой лекции говорил.
9219320	9223320	То есть нету никаких дробных чисел в блокчейне вообще.
9223320	9227320	Даже там проценты, они все равно как бы представляются
9227320	9231320	как бы, как вот такие вот целые, целые там по большей
9231320	9232320	части беззнаковые числа.
9232320	9233320	Вот.
9233320	9234320	Это все как бы из-за детерминизма.
9234320	9235320	То есть вы не можете операции нативные с FPU, но с плавающей
9235320	9236320	точкой проводить как бы на разных процессорах
9236320	9237320	с одними и теми же результатами.
9237320	9238320	Вот он.
9238320	9239320	Поэтому под это есть специальный библиотек.
9239320	9240320	Поэтому все токены, все криптовалюты, биткоины,
9240320	9241320	эфиры, короче говоря, какие не возьмете, как бы они
9241320	9242320	все вот так выглядят под капотом.
9242320	9243320	Как целые, которые вы делите, как бы вы делите.
9243320	9244320	Вот.
9244320	9245320	Вот.
9245320	9246320	Вот.
9246320	9247320	Вот.
9247320	9248320	Вот.
9248320	9249320	Вот.
9249320	9250320	Вот.
9250320	9251320	Вот.
9251320	9252320	Вот.
9252320	9253320	Вот.
9253320	9254320	Вот.
9254320	9255320	Вот.
9255320	9256320	Вот.
9256320	9257320	Вот.
9257320	9258320	Вот.
9258320	9259320	Вот.
9259320	9260320	Вот.
9260320	9261320	Вот.
9261320	9262320	Вот.
9262320	9263320	Вот.
9263320	9264320	Вот.
9264320	9265320	Вот.
9265320	9266320	Вот.
9266320	9267320	Вот.
9267320	9268320	Вот.
9268320	9269320	Вот.
9269320	9270320	Вот.
9270320	9271320	Вот.
9271320	9272320	Вот.
9272320	9273320	Вот.
9273320	9274320	Вот.
9274320	9275320	Вот.
9275320	9276320	Вот.
9276320	9277320	Вот.
9277320	9278320	Вот.
9278320	9279320	Вот.
9279320	9280320	Вот.
9280320	9281320	Вот.
9281320	9282320	Вот.
9282320	9283320	Вот.
9283320	9284320	Вот.
9284320	9285320	Вот.
9285320	9286320	Вот.
9286320	9287320	Вот.
9287320	9288320	Вот.
9288320	9289320	Вот.
9289320	9296400	то есть насколько минимально он делится вот соответственно этого да что касается как бы
9296400	9302860	контракта токина ну а дальше вася была просто функция как бы которая говорит
9302860	9312240	там типа забрать все деньги ты потом там три колма не и которая выводила весь эфир
9312240	9318700	который выкидали там куча вас как бы это куча этого эфира они отдавали как бы владельцу тому
9318700	9323060	кто-то контракт создал и вообще решил там самокатами заниматься но при этом в этой
9323060	9328780	функции прям публично можно было представить смарт-контракте написано типа если время как
9328780	9337940	бы меньше чем там декабрь короче 2018 года идите нафиг как бы эфир до этого времени я забыл забрать
9337940	9344800	если баланс короче говоря меньше чем 1000 эфира то есть если как бы мне накидали денег меньше чем
9344800	9348680	1000 эфира как бы все идите нафиг как бы то есть можете забрать свои деньги как
9348680	9354620	бы и выйти из если они не наберу на свой проект 1000 эфира на запах самокатов то как бы извините
9354620	9362740	вот такой как бы как этот kickstarter по сути как бы просто аналог kickstarter и как бы но
9362740	9369500	написанный в виде по 1 смарт-контракта при этом у тех кто как бы участвует у них остаются вот эти
9369500	9375740	вот токены баланса как бы они ими могут дальше пользоваться там как угодно и там уже миллион
9375740	9378480	идей там типа этими токи нами расплачиваться там за
9378680	9387060	не знаю там еще там смотреть там кино короче говоря собирать краудфандинг на создание фильма здесь
9387060	9393060	можно тоже конечно куча всяких идей там всякие там и scroll какие-нибудь там знаменитые люди которые
9393060	9398360	будут ставить галочки типа прошел ли проект на следующую стадию на следующей стадии можно ли
9398360	9404920	ему там достать следующий кусок из этих фамилий то есть очень много всего было сделано и сама идея как
9408680	9415340	ничего можно просто краудфандинг заниматься не выходя вообще никуда из эфира вот очень просто
9415340	9421580	как бы и проекта на этом многие там миллиард собрали понятно что трэша там было очень много
9421580	9430240	то что такое такая свобода просто конечно не дается вот это значит что касается там токенов
9430240	9438660	и а из рассказа давайте посмотрим теперь собственно как наверное уже немножечко прям зацепим как бы
9438680	9447900	разработку в которой вам придется довольно много работать я в общем-то показываю такой движок такой
9447900	9454920	фреймворк который называется hard head это для тех кто любит больше java script чем питон вот
9454920	9462980	для тех кто любит больше питон как бы есть очень похожий фреймворк называется брауни вот у меня есть
9462980	9465800	hard head потому что там есть там демонстрации некоторых всяких штук
9468680	9474560	по сути представьте что я просто решил как бы создать свой контракт не знаю там токина который
9474560	9480860	просто чуть-чуть поумнее там у него там не знаю что он берет комиссии там еще что-нибудь у меня
9480860	9489020	есть вот этот oversight hard head этоisiónет желестный короче там этот package Zlojko это
9489020	9492900	качество называется значит он позволит вам на вашем компьютере вам на вашем компьютере
9493580	9496320	хорошо свет сатру
9498680	9504320	он на вашем компьютере поднимает но до такую как бы девелоперскую свою собственную которая
9504320	9513980	вроде бы как как бы манит блоки вы пишете как бы смарт-контракт этот смарт-контракт затем
9513980	9520820	выполняете как бы java скриптовый тест в этом java скриптовом тесте есть диплой этого контракта
9520820	9528620	вы это диплой как бы дипло из вот это вот как бы в игрушечный эфир в этом же как бы внутреннем
9528620	9534800	в этом скрипте как бы вы станете владельцем адреса на котором есть много много эфира 100 миллионов
9534800	9542600	там такой там эфира вы можете здесь же притвориться любым другим адресом в обчине то есть стать как
9542600	9546940	бы им там полезно не знаю изменить старич контракты так далее там возможности очень
9546940	9550820	много вот на по сути вы можете сделать диплой какой как вот в этом
9550820	9556040	виртуальную ноду а потом начать соответственно делать различные вызовы там тесты как бы и так
9556040	9560780	далее то есть работать ровно так как он будет работать в блокчейне ваш контракт то есть
9560780	9567620	проводить тесты в такой локальный девелопер ноде вот штука крайне удобно ее как бы легко
9567620	9574460	запускать как бы и легко программировать сидишь в двух файлах один файл пишешь на солидите второй
9574460	9579380	как бы тест на джейсе и в общем то никуда как бы из этой штуки не выходишь как бы тебе ни эфир
9579380	9580800	не нужен никакой там не будет
9580800	9586560	блокчейн как бы не криптовалюта просидишься в локальном окружении она достаточно удобно и
9586560	9593760	а сам hard head как бы и брауни и последние фреймворки чем они круты тем что вот вместо
9593760	9602840	вот этого вместо вот этого я могу прицепить майнет начиная с любого блока то есть я могу
9602840	9610560	сказать внутри вот этого своего теста джества я хочу сказать я могу сказать так возьми пожалуйста
9610800	9618180	как бы ford не сделай прям копию боевого эфира начиная с блока там такого-то такого-то прям вот
9618180	9626400	в точности вот прям полностью его состоянии после этого я хочу стать васей вот прям причем реальным
9626400	9634440	васи вот прям вот отсюда то есть реальным васи который вот здесь вот там славки это транзакции
9634440	9639120	там так далее хочу стать вот этим вот адресом что у меня на балансе был эфир как бы вот такие вот
9640800	9647560	то есть ты становишься как вот этим вот адресом он тебя имперсонирует и после этого ты делаешь
9647560	9653160	там любые вызовы делаешь либо чего хочешь там эмулируешь работу там с любым протоколом и он
9653160	9659100	тебе исполняет это в таком как бы в блокчейне который от почковывается от майонета то есть
9659100	9665400	там никого кроме тебя нету как бы и ты там делаешь что хочешь именно в этом кроется как раз причина
9670800	9676440	то есть почему как бы здесь хаки такие частые как бы почему хаки такие как бы там большие почему
9676440	9681300	как бы хакерам здесь так фривольно потому что у них есть именно вот это вот возможность они
9681300	9688320	могут сказать взять в прям в текущем виде как бы прям протокол где лежит там не знаю там 100
9688320	9693800	миллионов долларов на разных и в депозитах прикинуться там таким-то как бы участникам
9693800	9699540	или просто взойти как бы новым участникам и полностью про эмулировать как бы все атаку там
9700800	9707380	со практически со стопроцентной вероятность то есть все данные готовы как бы все состояние
9707380	9712680	контракта все будет воспроизведено со стопроцентной точностью не считая конечно то что здесь
9712680	9718200	пользователем могут видеть как бы транзакции за это время helping этого не увидит но для так это
9718200	9723360	как вне суть то есть вы можете воспроизвести любой контракт в майонете прямо вот в его
9723360	9729300	пол к чистом в виде со стопроцентной точностью без особых проблем как это позволяет сделать
9729300	9730700	там тоже несколько строчек и то
9730800	9734100	Это мега удобно для тестирования.
9735160	9738060	У меня здесь есть контракт, их там несколько.
9738380	9740040	У меня есть там контракт токена.
9741040	9743040	Вот, он такой достаточно как бы тупой.
9743040	9745580	Так, давайте я лучше с подсветочкой как-нибудь.
9747780	9749980	Так, это тест, это тест.
9750360	9753040	Давайте контракт с токеном.
9756240	9757680	Так, промахнулся.
9757680	9760660	У меня тут много их.
9760920	9765940	Ну, соответственно, там солидити указывается версия, как бы солидити.
9766360	9769000	Там импорт это относится только к хардкату,
9769000	9774140	который дает суперскую возможность писать в консоль из контрактов,
9774280	9777720	потому что так-то, когда вы там тестите контракты в блокчейне,
9777780	9781420	конечно, там ни консоли нет, ничего, никакого вывода, ничего такого.
9782900	9785160	Я писал название своего токена.
9786680	9787000	Вот этот мой...
9787680	9790200	Public name, по сути, превратился в getter,
9790460	9791800	то есть такую функцию name,
9792000	9794080	которая возвращает как бы вот такое название,
9794300	9795280	my hard hat token.
9795420	9796660	Мы уже такой getter видели,
9797020	9799320	когда смотрели с вами в rapid эфир.
9801120	9802060	Так, где он там?
9803760	9806520	Вот, в rapid эфир, как бы, когда мы его смотрели с вами,
9806620	9808920	у него тоже можно спросить, как бы, какой у тебя name,
9809040	9811140	как бы он возвращает имя в rapid ether.
9812280	9813520	Вот такое неявное.
9814020	9815640	Очень похоже все-все на OOP.
9815840	9817520	Значит, описали, кто владелец данного контракта,
9817680	9820680	это, в общем, владельцем будет тот, кто его задеплоил,
9820780	9823080	то есть тот, кто отправил транзакцию создать токен,
9823180	9824980	как бы он станет олднером.
9825080	9830580	И у меня есть просто ассоциативный массив, там dict, как в питоне,
9830680	9834780	который эфириумный адрес отображает uint-256.
9834880	9838980	uint-256, привыкайте, как бы это будет вообще любимый тип данных ваших.
9839080	9844460	Вот, который говорит, у вас есть 100 токенов, у Пети 200 токенов и так далее.
