start	end	text
8726100	8735660	тысячу газа что пользователь в транзакции указал типа 001 как бы эфира посчитали там комиссию ваш
8735660	8743700	комиссия как бы за эту транзакцию там составила там типа ноль там что-то там 00 21 эфира и все
8743700	8749420	ее приплюсовали как бы к награде мая майнеру который за блок произвел пошли следующую
8749420	8756100	транзакцию следующий разок 100 же тоже выполняет определенный код вы его выполняете проверяете
8756100	8761500	то что вы действительно было столько газа потрачено сколько ему и у майнера как бы
8761500	8771160	берете ту цену как бы транзакции перемножайте получаете комиссию 2 транзакция вот так вот
8771160	8781240	все как бы друг друга перепроверяют если статические анализаторы кода которые могут
8781240	8785500	газ посчитать когда конечно мол ну конечно есть
8786100	8792420	и газ как бы подсчитывается достаточно там просто там в куче как бы это мы еды и как бы
8792420	8802660	то есть здесь единственного что важно как бы что вы не всегда можете предсказать количество газа
8802660	8809340	заранее не зная состояние контракта потому что здесь же программа как бы она может пойти как
8809340	8815780	бы его вход этой ветке а в обход этой ветке она может пойти если например какая-то другая
8816100	8822660	транзакция в то в том же самом контракте что-то изменила то есть как бы здесь и не очень просто
8822660	8829280	как внутри с одной стороны как бы просто другой страны очень-то просто то есть есть да какой то
8829280	8835800	с рукава здесь логических веток как бы этой программы по такому количеству путей как бы
8835800	8843160	она может пойти поэтому отцы газа прогассов не волнуйтесь мы прямо на самом деле очень глубоко
8846100	8853180	штука как бы считается и от чего он зависит вот но что нам важно как бы на этой лекции это то что
8853180	8861820	любая любая транзакция в блокчейне оплачивается и оплачивается за ее именно сложность исполнения
8861820	8869220	вот то есть просто как бы деньги которые доваливаются на транзакцию сверху типа в
8869220	8876420	качестве бонуса как бы это только бонус вот но как бы все базовые штуки обязаны быть оплачена
8876420	8893780	иначе иначе сеть будет просто заспамлено вот так вопрос каждый раз выплачивается манеру который
8893780	8898560	сделал смарт-контракт нет майнер не делает смарт-контракт смарт-контракт делается в
8898560	8899160	пользователям
8899220	8906620	майнер исполняет код этого смарт-контракта и берет деньги за газ потраченный на вот это
8906620	8913500	исполнение вот так вот то есть манер исполняет чужую программу и при этом как бы подсчитывать
8913500	8920840	сколько он потратил на этом процессора памяти все это дело суммирует получает вот эти вот условные
8920840	8928400	единицы типа газ умножает на цену которую ему дал пользователь сколько я готов заплатить за газ и
8929220	8935580	собственно вот абсолютное значение вот этой вот комиссия то есть смотрите у нас есть один
8935580	8936380	смарт-контракт
8936380	8943760	например и его вызывает 10 пользователей значит там например ну какой-нибудь там там вот там
8943760	8950520	там смарт-контракт Короче говоря у него есть какая-то функция вот это там f1 которая чем там
8950520	8957060	делает где там кем деньги причисляет что им забирает какой-нибудь первый пользователь вызывает
8957060	8965280	она исполняется он там насчитал там не знаю там 40 тысяч газа и сказал хочу платить как бы там
8965280	8972960	01 эфира за каждый газ ну и как бы заплатил соответственно такую комиссию второй пользователь
8972960	8982740	тоже вызывает эту функцию f1 вот он тоже потратит 40 40 к газа но хочет заплатить за
8982740	8989100	него меньше там типа 0 там типа 05 там эфира как бы я хочу заплатить за газ и вот это вот
8989100	8994560	произведение является как бы их по сути как бы комиссиями и майнер будет выбирать между
8994560	9000500	этими двумя как бы транзакциями и там наверное решит как бы выполнить сначала вот этого чувака
9000500	9006500	потому что от него больше получится потом вот этого там есть как бы еще там предварительной
9006500	9011300	оценкой газы и так далее но я повторяю что это сильно зависит от порядка транзакций в блоке
9011300	9018320	потому что может быть что случится типа сначала пришел первый пользователь изменил здесь какую
9018320	9025400	переменную и из-за этой переменной второй пользователь когда сюда пришел к но он как
9025400	9029720	бы посмотрел сюда на эту переменную как бы из-за нее как бы ему пришлось пойти как бы
9029720	9040060	исполнять другую ветку кода а здесь например получилось не 40 газа тома 80 кило газа вот
9040060	9041260	то есть здесь все
9041300	9047280	вот на усмотрение как бы программа но программистов смарт-контракты размещают пользователя то есть я
9047280	9055460	моя пишу в смарт-контракт я его диплою в эфир вот мы прямо это будем делать как бы много раз а и он
9055460	9060140	начинает работать и пользователи могут в этот контракт соответственно слать транзакции а манеры
9060140	9069440	берут с них деньги за исполнение кода вот этого смарт-контракта ответил там часть вопрос можно
9071300	9079620	давайте еще посмотрим так но тем не менее награду за предложенный блок выдают только валидатору
9079620	9085520	предложившим эти этот блок а валидаторы кто перепроверять ничего не получают да ничего
9085520	9093440	не получают то есть награды за блок отправляется валидатору просто как бы в консенсусах там сделано
9093440	9100280	так что там есть такое как бы расписание как бы работы валидаторов так называемый там скидил зависит
9101300	9108000	от алгоритмов и например там первый валидатор получил здесь награду за блок как бы в следующем
9108000	9115620	слоте как бы 2 получит среднему все честно будет да да да да да при этом если кто-то из них как
9115620	9122000	косячит там пропустил свой слот дата эта информация в общении она остается ну то есть мы можем по
9122000	9128120	предыдущим блоком понять типа что вот здесь вот он должен был работать как бы ну кто ты на самом
9128120	9131240	деле кто-то из этой группы то здесь кэш и группы там валидаторов
9131300	9138480	у нас же все byzantin фолтолеранс то есть мы не можем оставить как бы сеть не рабочая он пропустил
9138480	9143060	как бы его наказывают потом там деньгами там забирают у него там часть там не знаю вот он
9143060	9149240	стейка там еще что там и так далее то есть это мы будем на консенсусах обсуждать там довольно
9149240	9156800	интересно вот так туда как бы награду за вот получает только тот кто его произвел остальные
9156800	9161120	перепроверяют но и в принципе это тоже выгодно потому что если они не будут делать и сеть по
9161300	9167960	идет в разнос то и они сами не смогут как бы производить блоки главная идея как бы вот
9167960	9178700	этого пруфов стоит она была выглядела так следующим образом пруфов стейк что кому выгоднее всего в
9178700	9185100	блокчейне чтобы он был честным что в нем не было хаков как бы чтобы там все блоки правильно
9185100	9190880	процессоре процессе лись выгоднее всего это тем у кого больше всего токенов этого блокчейна вот у
9191300	9196220	вы больше всего крипты этого блокчейна они сильнее всего пострадают как бы если в нем
9196220	9202520	будут найдены какие-то проблемы то есть они самые серьезные а поэтому как бы раз как бы они от этого
9202520	9208420	сильнее пострадают как бы им можно просто доверить вот это вот там создание блоков валидацию там и
9208420	9215480	так далее и от пруфов стыку но он об этом вы в эфире там заморозили 32 эфира там сейчас не
9215480	9221200	знаю под 50 тысяч долларов заморозили как бы включили компьютер и следить чтобы он как бы не
9221300	9228060	когда у вас не вырубался был стабильно в нужное время как бы он там производил блоки валидировал
9228060	9237900	остальные вы блоки и он получает награду кстати подождите вы написали награду за блок награду за
9237900	9248660	блок до получает как бы получает калидатор этого блока а вторые которые ставят аттестации они тоже
9251300	9257780	то есть им тоже там какая-то копеечка падает интересно спасибо да не на самом деле на самом
9257780	9263300	деле там как бы ну там очень прикольные модели такие интересные как бы сбалансированные там в
9263300	9270800	пруфов стыке сам наверное если вам интересно наверное самый такой ну как по мне продуманный
9270800	9276560	как бы это ncos который в polkadot по нему есть там документ там интересный можно будет экономику
9281300	9286880	то что сейчас в эфире 20 как бы вот эти его 100000 валидаторов из которых выбираются под
9286880	9293300	группы которые там определенные там слоты времени должны печатать эти блоки регулировать тоже очень
9293300	9301220	красивая схема очень грамотно они долго делали вот понятно чего долго делали остальные то стартовали
9301220	9308360	с пруфов стейк с голым как бы блокчейном у эфира на горбу извините 200 миллиардов долларов и надо
9308360	9311280	переехать бесшовно как бы до чтобы ни у кого ничего не
9311300	9317180	ничего не сломалось вот они это его что-то сделали за что большой респект и уважуха
9317180	9326360	вот еще раз а если смарт-контракте какой-то некорректный неверный код до тоже то тоже такой
9326360	9333560	как бы важный вопрос значит во первых как бы смотрите любой смарт-контракт заканчивается
9333560	9341200	двумя кстати говоря именно поэтому я же говорил вам не раз что
9341300	9347520	блокчейн страна идиотских названий как бы да там название кошелек там или еще что-то смарт-контракт
9347520	9354200	значит этот код назвали контрактом потому что в биткоине похожий код тоже из машинных инструкций
9354200	9361460	он возвращает либо true либо false если true то как бы bitcoin из данного адреса тратится целиком
9361460	9369500	вычеркивается если false как бы то ничего не происходит смарт-контракты работают похожим же
9371300	9379580	так закончил свое исполнение функция и сделал окей то тогда вся вся запись как бы встает дебил
9379580	9386420	как бы она фиксируется комит ну то есть все черно здесь на меняла как бы там не все балансы там не
9386420	9393340	знаю там вася там плюс 5 минус там так далее все это записалось и по итогам этой транзакции
9393340	9401140	будет правда еще стоит труд то есть стоит изменился а в случае реверта как в случае с
9401300	9407800	или как бы отката транзакций будет по сути rollback то есть так как будто бы этот контракт никогда и
9407800	9413520	не вызывался то есть никаких изменений в сторону же не будет но при этом смотрите мы ведь до этого
9413520	9419560	реверта можем довольно долго идти дачу там гоняли по циклу там проверяли кому-то на что-то пытались
9419560	9425740	деньги записать там и так далее а потом вам все как бы реверт отменилась как бы все там
9425740	9431180	какое-то условие не сработало но майнер то потратил вычислительные ресурсы
9431300	9438480	и поэтому в эфире это же во всех нормальных его блокчейнах за это придется тоже заплатить здесь
9438480	9445720	тоже есть газ и поэтому здесь в эфире платится даже за упавшую транзакцию если не хватит на
9445720	9452360	счету мы же не знаем заранее сколько платить а тогда как бы ну майнер как бы берет вашу трансу
9452360	9460340	как бы он ее эмулирует накатывает ее на состояние как бы блока если вида что баланса меньше чем как
9461300	9471240	просто ее это свидание я не я не возьму вот а он будет выполнять ее пока будет хватать баланса или
9471240	9478160	он сразу проверяет там же мы не знаем по веткам но вот как раз как раз вот эта вот часть это как
9478160	9484700	раз то чем отличаются разные имплементации not эфира какие-то честно как бы все накатывают
9484700	9491100	какие-то делают там часть проверок предварительных какие-то опираются на предыдущие как бы транзакции
9491300	9497000	в этот смарт-контракт понятно да что вы описали такой может сказать такой вектор атаки то есть я
9497000	9503240	держу маленькую маленькую копеечку у себя как бы а майнеру все время кидаю как бы транзакцию
9503240	9509900	который тратит дофига газа они ее на нее тратит ресурсы а потом типа просто не включает блок и
9509900	9518000	получается что я задохнул вот но как раз вот именно в этом месте раз разные имплементации отличаются
9521300	9530520	что будет не давал true очень просто как бывал true это у вас как бы джамп ну условный как бы
9530520	9538340	джамп на но на какую-то там метку и потом а здесь как бы пусто но вот этот джамп он тоже что он
9538340	9546140	стоит газа там 5 газа на это бы за него заплатить программу должна закончить выполняться она не
9546140	9550200	закончат как долго он будет он будет пока как бы не будет
9551300	9560180	достигнут hard лимит газа hard лимит но имеется там какой там там 10 10 миллионов газа то есть он
9560180	9567420	сделает вам там сколько там 200 тысяч итераций как бы и остановится скажет чувак out of gas то есть
9567420	9574480	он вместо либо напишет а там с ошибкой как бы авто газ как бы закончится газ вот а так как бы
9574480	9580060	каждая операция будет стоить денег ну да и вайлд true ему придется как бы да прокрутить добро
9581300	9591500	вот тут вы как бы ничего не попишет нет я так понимаю что как раз здесь то возможно много
9591500	9597720	много как бы разных подходов вот можно оценить соответственно и стоимость функции заранее как
9597720	9604940	бы примерно вот и прикинуть как бы баланс отправляющего и ну ну как бы сами программисты
9604940	9611120	понимаете что можно как бы дело оптимизировать типа если там совсем копье как бы то не проверять
9611300	9618560	если примерно там на границе какие-то значения, но это один из векторов атаки.
9621560	9631020	Так, это значит, что касается окей, реверта, детерминизма, ожидания финализации, ну да,
9631020	9641220	наверное, смотрите, то есть вот это вот слово финализация, штука как бы довольно важная,
9641220	9649640	она как она используется, я уже там говорил про что в майнинге, там по сути как бы блок,
9649640	9656420	а вот его закрыли вот этим красивым как бы хэшом, я глядя на этот хэш, верю, что как бы на этот хэш
9656420	9660460	было потрачено там электричество, сколько там город потребляет за несколько дней,
9660460	9661000	да, да, да, да.
9661000	9666560	То есть там кучу там тераватт, как бы чтобы просто найти вот этот красивый хэш, и поэтому как бы я,
9666560	9673260	в принципе, уже уверен, что моя транзакция там, она уже не будет откачана, ну может быть,
9673260	9678760	появится там какой-то конкурент, и моя транзакция, ну все равно с большой вероятностью попадет и в
9678760	9684920	этот блок, а если уже прошло там, типа сейчас считается в биткоине, там типа шесть блоков,
9684920	9690440	если прошло назад, то все, этот блок считается, что все, прям он супер надежный, все, вот транзакция
9690440	9690980	уже не корректируется.
9690980	9697160	Тогда не будет откачано, вот, но опять же это только вероятность, то есть математическая,
9697160	9702920	а вот та, которая детерминированная финальность, которая в Proof of Stake как раз используется,
9702920	9709280	там история такая, что если блок является финализированным, то есть вот он собрал вот
9709280	9714380	эти вот больше двух третей аттестации от валидаторов, он уже не откатывается вообще
9714380	9720260	никогда, то есть просто, то есть неважно какая там появится цепочка, более тяжелая, более,
9720980	9727040	еще там какая-то, как бы, то есть все, эта штука уже, как бы, она не откатывается никогда,
9727040	9732560	то есть после нее, как бы, блокчейн идет строго сюда, и поэтому как финализация штука важная,
9732560	9738740	с той точки зрения, что вы гарантированно со 100% вероятностью знаете, что вашу транзакцию включили
9738740	9745700	в блок, она уже не будет выпилена из блокчейна никогда, вот, и поэтому на Proof of Stake сетях,
9745700	9750700	там проще строить, там, не знаю, там, мосты, которые там из ровных блокчейнов активы, там,
9750980	9755840	так далее, им нужен обязательно вот этот факт, типа, что все, вот, в этой сети все железно,
9755840	9762800	прямо вот 100%, как бы, не будет, как бы, отката цепочки, вот, как бы, вот это понятие финализации,
9762800	9769940	как бы, тоже довольно-таки важное. Еще что, наверное, такое из общих, из общей истории,
9769940	9778400	как бы, там, крипты, ну, давайте, да, сначала для прикола, не знаю, там, покажу, как, ну,
9778400	9780960	это вообще очень просто этим пользоваться, у меня есть вот эта, вот эта, вот эта, вот эта, вот эта,
9780980	9793580	вот этот кошелек, это, по сути, расширение в браузере, на самом деле, оно просто, у меня есть
9793580	9798360	тестовый эфир, тестовая сеть, вы в ней тоже, кстати, будете тоже много работать, вот,
9798360	9805760	Герли она называется, их тут несколько, это такой игрушечный эфир, ну, который подняли
9805760	9810360	разработчики, вы можете попросить, как бы, себе, там, тестовый эфир и, там, поиграться с ними,
9810980	9816440	вот это вот мой адрес, он так выглядит, как бы, ну, обычно, как бы, на таких ликбезах это показывают,
9816440	9824300	вот, и вот так я отправляю крипту, не знаю, там, с того адреса на адрес, то есть я думаю,
9824300	9831680	что все это вы можете, там, не знаю, в миллионе туториалов найти, так, давайте сейчас отправить
9831680	9839660	между моими счетами куда-нибудь на другой тест, отправлю какое-то количество, там, в Берли эфира,
9840980	9849040	вот, в этот момент, смотрите, моя транзакция сформирована, здесь написано примерная плата за
9849040	9855860	газ, то есть, вот столько я буду за нее заплачу, как бы, эфира, значит, сейчас где-то подробнее,
9855860	9865820	может, что-нибудь есть, так, ну, здесь все побольше для юзеров, ладно, сейчас отправим,
9865820	9870160	и по самой транзакции посмотрим, вот, в этот момент, когда я нажал подтвердить,
9870980	9878300	метамаск достал мой приватный ключ, поставил, поставил электронную подпись, вот, она пошла,
9878300	9884960	как бы, транзакция, она еще пендинг, то есть, она еще висит в транзакцион-пул, ее еще не включили
9884960	9891680	в блок, то есть, майнеры, типа, еще пока ее только видят, эту транзакцию, но при этом, смотрите,
9891680	9900880	ну, она стоит 21 тысячу газа, вот, здесь, как бы, она гвоздями прибита, потому что отправка эфира,
9900980	9909260	это просто константа 21 тысяча газа, вот, там, вот эта вот цена, это сколько я готов заплатить за газ,
9909260	9919420	это gasprice, то есть, сколько, как бы, мой кошелек поставил, какую цену за один газ, вот, и, а, ну,
9919420	9925960	вот, ее включили, эту транзакцию включили, соответственно, вот этот вот блок, 763-91-17,
9925960	9929980	в котором было еще 116, там, транзакций.
9930980	9933780	Что-то еще интересного такого как бы показать.
9934100	9938300	Ну, вы все равно здесь еще накликаетесь сюда.
9938660	9942340	Включили меня на позицию 49 в блоке.
9942980	9948080	У моего аккаунта нонс 9, то есть я уже там 8 или 9 транзакций с него отправил.
9948940	9952780	Вот. И вместе с этой транзакцией был отправлен 001 эфира.
9952780	9956120	Вот они были переданы на мой другой адрес.
9956120	9962160	Это проводник блоков, который, по сути, показывает всю информацию о блоках и транзакциях.
9962280	9971040	В нем довольно часто приходится сидеть, особенно если разбираешься с платежами, взаимодействием с контрактами и так далее.
9972060	9975180	А вторая история – это вот этот кошелек.
9975400	9983080	И когда я вам говорил в тот раз, почему это, скажем, поудобнее банковских приложений,
9983680	9985880	ну, я вот с этой вот штукой могу ходить.
9986120	9989080	В сотню разных финансовых проектов.
9989420	9996640	То есть, там, не знаю, поменять, там, не знаю, эфир на доллары, доллары, там, на еще какие-нибудь, там, токены.
9997120	10005780	Положить их, там, не знаю, под залог или, там, положить, там, типа, в банк так, что другие, как бы, люди будут брать их в долг, там, за проценты и так далее.
10005780	10007360	То есть здесь очень много всего.
10007940	10013920	И все это делается при помощи вот этого расширения, вообще без логинов, без регистрации, вообще без всего.
10014780	10015980	Это крайне удобно.
10016120	10022600	Это прям вообще, как бы, быстро и, честно говоря, там, ну, не знаю, в Тинькофф лень логиниться, очень сложно.
10023440	10027280	Какие-то там коды, короче, что-то еще, там, какие-то непонятные, в общем, все.
10027520	10027980	Извините.
10028980	10033480	А какой смысл майнерам майнить блоки в тестовой сети?
10034680	10038760	А это разработчики поднимают, как бы, потому что я могу…
10038760	10039520	А, ну, это просто…
10039520	10040320	Да-да-да.
10040320	10044900	Это для работы, собственно, для обучения, для работы очень удобно.
10046120	10051060	Это выкладывать сначала в тестовую сеть, в тестовой сети, как бы, на тестовом эфире все отработать.
10051680	10058740	Можно поднять, короче, прям целый, ну, прям весь сайт полноценный, короче, со всем вообще функционалом полностью, как бы.
10058780	10060420	Он просто будет, как бы, в тестовой сети.
10061260	10066840	А в боевую сеть потом просто скопировать контракты, и все, и, в общем-то, все, как бы, работает.
10068640	10070880	Насколько можно доверять этому расширению?
10072480	10075140	Ну, как бы, много народу, как бы, доверять.
10075140	10081140	Если не доверяете, как бы, можно там двумя строчками на питоне, как бы, пожалуйста, сами себе сгенерируйте, как бы, адреса.
10082280	10083720	Вы это и будете делать.
10084400	10084580	Вот.
10084960	10088060	Сами себе сделайте адреса, подпишите транзакцию, да, отправьте.
10088160	10093480	Хотите питоном, хотите JS, как бы, хотите, там, Java, там, чем угодно, как бы.
10094400	10094800	Вот.
10095100	10096920	То есть здесь, как бы, все просто.
10096980	10101260	Он просто, как бы, облегчает вам работу, а так вы можете делать и с консоли все.
10101260	10104260	А если вообще паранойя, как бы, то можно…
10105140	10107760	Аппаратный кошелек сделать.
10109400	10109800	Вот.
10110500	10124360	Ну, в общем, грубо говоря, с тем, как переводить, там, не знаю, там, эфир, как бы, поиск кошельками, это вы без меня как-нибудь изучайте, потому что здесь материалов, на самом деле, реально дофига.
10125480	10125880	Вот.
10126440	10126840	Так.
10127100	10128880	Что еще, наверное, там интересное?
10131400	10134880	Ну, наверное, важно еще, как бы, заранее, да, сказать, что у контракта…
10135140	10164600	У него есть собственный адрес, и, ну, то есть, когда я говорю, мы отправляем транзакцию в контракт, на самом деле, вот в этой нашей State Database, где у нас был, там, у Васи было 10 эфира, у него был nonce, там, не знаю, там, 9, то после того, как Вася выполнил, ну, Вася или кто-то другой выполнил специальную транзакцию create-контракт, создать контракт, здесь же…
10164600	10177720	Появился контракт, адрес его контракта, у которого тоже есть баланс эфира, то есть, может быть, нулевой, как бы, но, грубо говоря, контракт тоже может иметь, как бы, эфир на своем балансе.
10177720	10193720	У него тоже есть nonce, потому что контракт может создавать другие контракты, и это будет увеличивать nonce, но еще у него есть, соответственно, здесь поле, которое называется код, и вот здесь как раз находится, вот…
10194600	10217940	В бинарном виде, как бы, все, вот, по сути, байт-код вот этого контракта вместе с его функциями. Сам контракт очень похож на C++-ный объект, на C++-ные классы, там используются объектно-ориентированные программирования, там, наследование, как бы, там, на самом деле, к плюсам довольно-таки близко, даже не к плюсам, к C, наверное, как бы, даже ближе.
10218220	10223200	И еще у этого контракта, что, как бы, важно, у него тоже есть свой собственный storage.
10224600	10227380	Хранилище, как бы, в которое он входит, как бы, и может записывать.
10228340	10243140	И все это, конечно, тоже попадает вот в тот самый, как бы, в state root, то есть это тоже считается данными блокчейна, которые тоже обновляются, исполняются, все делается в консенсусе, то есть целиком.
10243140	10252400	То есть, несмотря на то, что здесь какой-то код, какое-то там хранилище, вроде уже, как бы, вещи такие, которые на разных серверах, как бы, разные, здесь это не так.
10252560	10254580	То есть здесь это прям такая единая, очень структура.
10254600	10259600	Прогая такая, монолитная, как бы, штука, вот, которая обновляется в консенсусе.
10261180	10262820	А код контракта можно менять, да?
10263560	10265280	Нет, код контракта менять нельзя.
10266080	10278960	Вот, код контракта менять нельзя, как бы, есть, конечно, паттерны, и мы будем их использовать, как бы, которые позволяют, как бы, менять там, ну, делать другую версию контракта, там, деплоить, соответственно, переключаться на нее.
10279120	10283960	И, как бы, технически получается, что мы меняем, как бы, сам код контракта для использования.
10284600	10290700	страны но так то нет как бы однажды задеплоенный контракт как бы все он как бы гвоздями прибит
10290700	10297860	именно собственно почему как бы такой бунт и как бы айсиота бы вот этого краудфандинга как
10297860	10303840	бы на эфире там все все видят и все видят что у тебя там в краудфандинге нету функции забрать
10303840	10311440	все деньги как бы избежать вот ну то есть потому что ее нету как бы контракт публичный тоже также
10311440	10318340	поэтому как бы дефай называют себя там этом не бант короче мы протокол протокол потому что это
10318340	10323180	просто тут мы код разместили как вы можете убедиться здесь нет нигде функции которые
10323180	10328820	вот мне как бы заберет ваши деньги то есть есть функция которая там под один процент как
10328820	10335580	падет как бы по другой процентов дает как бы и это протокол то так как бы работает а как бы
10335580	10340680	там нет у нее но я туда ничего не могу добавить ничего не могу изменить пусть он
10341440	10350440	здесь еще как бы наверное хорошие базу орды базу орды для блокчейна это паблик ли верифия был
10350440	10358040	то есть она как бы до проверяем и публично то есть вы как бы публично можете проверить этот
10358040	10365340	код у собственно один из профилей как бы компании ну собственно наши как раз аудиты то что мы до
10365340	10370880	убеждаемся что этот код реально делает то что то что описано в документации
10371440	10377260	но помимо как бы до поиска там багов как бы именно безопасности но по-хорошему да как бы
10377260	10383740	убеждаемся что да вот здесь нет там функции закладок там например там каких-нибудь которые
10383740	10393640	позволяют вытащить там все только так далее вот так но на самом деле уже даже не хочется
10393640	10400420	забегать вперед вот потому что там следующий тоже будет мы прям посмотрим с вами контракты тоже так
10401440	10407860	вверх не уровню потыкаемся в разные проекты и про газ соответственно и про сложность про все это
10407860	10414880	обязательно как бы поговорим и ну соответственно и после этого начнем уже потихонечку сами как бы
10414880	10423340	на солидите писать там не знаю выбирать курсовой проект вот делать как бы задания ну а дальше уже
10423340	10431260	когда уже хорошо прям погрузимся солидите во все там паттерны как бы по всю эту историю как бы мы
10431440	10438880	еще копнем как бы с вами в криптографию и в пилинговые сети консенсус и так далее то есть это то что
10438880	10447280	можно изучать на самом деле по ходу вполне ну вот так давайте еще вопросы и наверное на сегодня все
